0.9759763613271095,0.024023638672890483 ,
 0.9994437433977155,0.0005562566022844983 ,
 0.9645781658234406,0.03542183417655945 ,
 0.8674783131677976,0.13252168683220245 ,
 0.9202045761527149,0.07979542384728505 ,
 0.9874422050677042,0.012557794932295852 ,
 0.9602180672299232,0.039781932770076786 ,
 0.9887585112099552,0.011241488790044874 ,
 0.9759763613271095,0.024023638672890483 ,
 0.9994437433977155,0.0005562566022844983 ,
 0.9645781658234406,0.03542183417655945 ,
 0.8674783131677976,0.13252168683220245 ,
 0.9202045761527149,0.07979542384728505 ,
 0.9874422050677042,0.012557794932295852 ,
 0.9602180672299232,0.039781932770076786 ,
 0.9887585112099552,0.011241488790044874 ,
 0.8089273944671254,0.19107260553287458 ,
 0.8090976545833877,0.19090234541661236 ,
 0.9530899569862807,0.04691004301371931 ,
 0.655054303291797,0.3449456967082029,0.9967188880528386,0.003281111947161457 ,
 0.990987511058893,0.009012488941106974 ,
 0.9949286861763915,0.005071313823608509 ,
 0.9808409369535961,0.01915906304640389 ,
 0.9858617469892181,0.014138253010781919 ,
 0.9989738195177368,0.0010261804822632133 ,
 0.15914909768185115,0.8408509023181489 ,
 0.9535467877148863,0.04645321228511371 ,
 0.8880921241406772,0.11190787585932278 ,
 0.9068142721267741,0.09318572787322588 ,
 0.8788061762706694,0.12119382372933067 ,
 0.9920276673968065,0.007972332603193499 ,
 0.6315298641751387,0.3684701358248613 ,
 0.9301942710681675,0.06980572893183247 ,
 0.8266711866484084,0.1733288133515916 ,
 0.8718586670908146,0.12814133290918536 ,
 0.9946127143678684,0.005387285632131605 ,
 0.045255638765629436,0.9547443612343706 ,
 0.9952106128634284,0.004789387136571621 ,
 0.8995486693983286,0.1004513306016714,0.9702118651967805,0.029788134803219523 ,
 0.8000638320310938,0.1999361679689063 ,
 0.9933900390954251,0.006609960904574885 ,
 0.9094249909940476,0.09057500900595239 ,
 0.9997613009622563,0.0002386990377436845 ,
 0.9275877518945292,0.07241224810547078 ,
 0.9919058891724979,0.008094110827502108 ,
 0.9608603529297542,0.03913964707024579 ,
 0.7699341115575058,0.23006588844249423 ,
 0.9296467925516813,0.0703532074483187 ,
 0.8132156731397796,0.18678432686022037 ,
 0.8860496978548292,0.11395030214517078 ,
 0.9398849720085096,0.060115027991490357 ,
 0.9512898317187448,0.04871016828125513 ,
 0.9997213342089118,0.0002786657910881695 ,
 0.795979345102667,0.204020654897333 ,
 0.7557490132626767,0.2442509867373233 ,
 0.8878487119454168,0.11215128805458323 ,
 0.9956148916812675,0.004385108318732485 ,
 0.988272167877042,0.011727832122958038,
